Item,Data do lançamento,Lançamentos de ENTRADA: quantidade,Lançamentos de ENTRADA: valor,Lançamentos de SAIDA: quantidade,Lançamentos de SAIDA: valor,Saldo Inicial em quantidade,Saldo Inicial em valor,Saldo Final em quantidade,Saldo Final em valor
82.53.475-0,2012-11-06,2151.66,5408.03,0.0,0.0,26685.59,65727.15,76351.8959000002,1109188.23999999
82.53.475-0,2012-11-08,0.0,0.0,1431.15,3684.9,26685.59,65727.15,76067.0163000002,1108454.7299999902
82.53.475-0,2012-11-09,0.0,0.0,69.09,177.89,26685.59,65727.15,74828.42220000022,1105265.62999999
82.53.475-0,2012-11-12,0.0,0.0,62.7408,161.54,26685.59,65727.15,74448.27570000019,1104286.8199999903
82.53.475-0,2012-11-13,0.0,0.0,1.028,2.65,26685.59,65727.15,74366.29000000018,1104075.7199999904
82.53.475-0,2012-11-14,0.0,0.0,31.602,81.37,26685.59,65727.15,71270.63210000018,1096105.0699999903
82.53.475-0,2012-11-19,0.0,0.0,69.09,177.89,26685.59,65727.15,70901.89520000016,1095155.6499999904
82.53.475-0,2012-11-20,0.0,0.0,9.87,25.41,26685.59,65727.15,73308.26760000017,1102008.9899999904
82.53.475-0,2012-11-21,0.0,0.0,34.545,88.95,26685.59,65727.15,73303.12760000017,1101995.7599999905
82.53.475-0,2012-11-22,0.0,0.0,5512.395,14193.2,26685.59,65727.15,73303.12760000017,1101995.7599999905
82.53.475-0,2012-11-23,0.0,0.0,0.8714,2.24,26685.59,65727.15,73271.75720000017,1101914.9899999904
82.53.475-0,2012-11-24,0.0,0.0,3133.725,8068.65,26685.59,65727.15,73271.75720000017,1101914.9899999904
82.53.475-0,2012-11-26,0.0,0.0,42.662,109.85,26685.59,65727.15,71178.71400000024,1096835.399999991
82.53.475-0,2012-11-27,0.0,0.0,370.125,952.99,26685.59,65727.15,70153.21020000023,1094194.959999991
82.53.475-0,2012-11-28,0.0,0.0,74.025,190.6,26685.59,65727.15,69414.89950000023,1092293.9799999911
82.53.475-0,2012-11-29,0.0,0.0,44.415,114.36,26685.59,65727.15,69081.47210000023,1091435.4699999914
82.53.475-0,2012-11-30,0.0,0.0,69.09,177.89,26685.59,65727.15,74332.43810000023,1106058.1899999916
82.53.475-0,2012-12-01,0.0,0.0,0.02,0.05,26685.59,65727.15,74332.43810000023,1106058.1899999916
82.53.475-0,2012-12-03,0.0,0.0,5.496,13.89,26685.59,65727.15,78058.75300000023,1115165.9899999916
82.53.475-0,2012-12-04,152.985,386.65,0.0,0.0,26685.59,65727.15,78058.75300000023,1115165.9899999916
82.53.475-0,2012-12-05,0.0,0.0,7634.445,19294.84,26685.59,65727.15,77944.37430000023,1114876.8999999915
82.53.475-0,2012-12-06,0.0,0.0,1643.355,4153.32,26685.59,65727.15,76696.4800000002,1111723.0599999914
82.53.475-0,2012-12-07,0.0,0.0,4.935,12.47,26685.59,65727.15,75346.99020000022,1108312.449999991
82.53.475-0,2012-12-10,0.0,0.0,128.31,324.28,26685.59,65727.15,75220.3199000002,1107992.3099999912
82.53.475-0,2012-12-11,0.0,0.0,14.805,37.42,26685.59,65727.15,71766.29130000019,1099262.7999999914
82.53.475-0,2012-12-12,0.0,0.0,54.285,137.2,26685.59,65727.15,69524.5255000002,1093597.089999992
82.53.475-0,2012-12-13,0.0,0.0,39.48,99.78,26685.59,65727.15,68113.52180000022,1090030.9799999918
82.53.475-0,2012-12-14,0.0,0.0,14.805,37.42,26685.59,65727.15,66892.98500000022,1086946.2599999914
82.53.475-0,2012-12-17,0.0,0.0,1.6821,4.25,26685.59,65727.15,66478.99910000019,1085899.9799999916
82.53.475-0,2012-12-18,0.0,0.0,4.935,12.47,26685.59,65727.15,71120.62320000019,1096496.9399999916
82.53.475-0,2012-12-19,0.0,0.0,14.959,37.81,26685.59,65727.15,69819.47150000019,1093208.4699999918
82.53.475-0,2012-12-20,0.0,0.0,2161.5299,5462.92,26685.59,65727.15,69270.29680000019,1091820.5099999916
82.53.475-0,2012-12-23,0.0,0.0,452.9022,1144.64,26685.59,65727.15,62665.1443000002,1075127.039999992
82.53.475-0,2012-12-31,0.0,0.0,0.0,73.44,26685.59,65727.15,62665.1443000002,1075127.0399999921
82.53.475-0,2013-01-07,0.0,0.0,3617.355,9432.04,26685.59,65727.15,62574.006900000204,1074889.3999999925
82.53.475-0,2013-01-09,0.0,0.0,4.935,12.87,26685.59,65727.15,60938.010700000195,1070623.6299999931
82.53.475-0,2013-01-10,0.0,0.0,0.03,0.08,26685.59,65727.15,60314.329000000194,1068997.4199999932
82.53.475-0,2013-01-11,0.0,0.0,9.87,25.74,26685.59,65727.15,73922.76680000019,1105983.639999993
82.53.475-0,2013-01-14,0.0,0.0,108.57,283.09,26685.59,65727.15,73096.74010000017,1103829.8199999926
82.53.475-0,2013-01-15,0.0,0.0,6588.225,17178.4,26685.59,65727.15,71486.05140000019,1099630.0399999928
82.53.475-0,2013-01-16,0.0,0.0,49.35,128.68,26685.59,65727.15,66601.1402000002,1086892.9099999922
82.53.475-0,2013-01-17,0.0,0.0,9430.785,24590.21,26685.59,65727.15,65957.42220000019,1085214.4499999923
82.53.475-0,2013-01-18,0.0,0.0,31.3704,81.8,26685.59,65727.15,63675.29050000019,1079263.9199999922
82.53.475-0,2013-01-21,0.0,0.0,0.005,0.01,26685.59,65727.15,63675.29050000019,1079263.9199999922
82.53.475-0,2013-01-22,0.0,0.0,4.2846,11.17,26685.59,65727.15,63671.00590000019,1079252.7499999923
82.53.475-0,2013-01-23,0.0,0.0,1.7428,4.54,26685.59,65727.15,63560.52770000019,1078964.6899999923
82.53.475-0,2013-01-24,0.0,0.0,51.4152,134.06,26685.59,65727.15,62372.446300000185,1075866.8399999922
82.53.475-0,2013-01-25,0.0,0.0,0.005,0.01,26685.59,65727.15,59011.852700000185,1067104.2999999914
82.53.475-0,2013-01-26,0.0,0.0,9.87,25.74,26685.59,65727.15,57754.917700000165,1063826.9199999913
82.53.475-0,2013-01-28,0.0,0.0,640.0433,1668.87,26685.59,65727.15,55434.08700000016,1057775.4899999911
82.53.475-0,2013-01-29,0.0,0.0,7.557,19.7,26685.59,65727.15,55063.00100000016,1056807.899999991
82.53.475-0,2013-01-30,0.0,0.0,34.545,90.07,26685.59,65727.15,54127.83070000016,1054369.499999991
82.53.475-0,2013-01-31,0.0,0.0,59.22,154.41,26685.59,65727.15,52614.53780000016,1050423.6699999906
82.53.475-0,2013-02-01,0.0,0.0,4.93,13.49,26685.59,65727.15,51708.54630000015,1047945.169999991
82.53.475-0,2013-02-02,0.0,0.0,1105.44,3024.13,26685.59,65727.15,51637.98680000015,1047752.1399999909
82.53.475-0,2013-02-06,0.0,0.0,51.681,141.38,26685.59,65727.15,60953.13930000014,1073532.869999991
82.53.475-0,2013-02-07,0.0,0.0,19.74,54.0,26685.59,65727.15,57705.164500000115,1064647.4599999904
82.53.475-0,2013-02-08,0.0,0.0,103.635,283.51,26685.59,65727.15,55027.60490000013,1057322.4999999905
82.53.475-0,2013-02-13,0.0,0.0,0.8714,2.38,26685.59,65727.15,58682.29750000012,1067440.7499999898
82.53.475-0,2013-02-14,0.0,0.0,3410.09,9328.92,26685.59,65727.15,88981.96920000012,1151150.5299999902
82.53.475-0,2013-02-15,0.0,0.0,14.805,40.5,26685.59,65727.15,88971.63300000012,1151122.2499999902
82.53.475-0,2013-02-18,0.0,0.0,46.774,127.96,26685.59,65727.15,84721.01240000008,1139493.8899999901
82.53.475-0,2013-02-19,0.0,0.0,4.998,13.67,26685.59,65727.15,84764.03640000006,1139685.5999999903
82.53.475-0,2013-02-20,0.0,0.0,2965.935,8113.85,26685.59,65727.15,81498.07080000003,1130750.9799999902
82.53.475-0,2013-02-21,0.0,0.0,8883.0,24301.05,26685.59,65727.15,78485.27590000001,1122508.9499999895
82.53.475-0,2013-02-22,0.0,0.0,182.595,499.52,26685.59,65727.15,77237.3766,1119095.0999999892
82.53.475-0,2013-02-23,0.0,0.0,212.205,580.52,26685.59,65727.15,77159.92730000004,1118883.2299999893
82.53.475-0,2013-02-25,0.0,0.0,127.9563,350.05,26685.59,65727.15,75423.14420000002,1114131.939999989
82.53.475-0,2013-02-26,0.0,0.0,138.18,378.02,26685.59,65727.15,82830.03040000002,1134200.9099999887
82.53.475-0,2013-02-27,0.0,0.0,7910.805,21641.43,26685.59,65727.15,81655.63070000001,1130988.1299999887
82.53.475-0,2013-02-28,0.0,0.0,557.655,1525.57,26685.59,65727.15,80165.00499999999,1126910.2399999886
82.53.475-0,2013-03-01,0.0,0.0,532.98,1414.03,26685.59,65727.15,77655.0113,1120251.0699999887
82.53.475-0,2013-03-04,0.0,0.0,456.1779,1210.27,26685.59,65727.15,74138.12999999999,1110920.5599999886
82.53.475-0,2013-03-05,0.0,0.0,24.675,65.46,26685.59,65727.15,76806.90359999995,1118260.8299999887
82.53.475-0,2013-03-06,0.0,0.0,133.245,353.51,26685.59,65727.15,81105.29619999997,1130022.8899999887
82.53.475-0,2013-03-07,0.0,0.0,39.48,104.74,26685.59,65727.15,80524.89689999998,1128483.0599999889
82.53.475-0,2013-03-08,0.0,0.0,108.57,288.04,26685.59,65727.15,80392.65229999996,1128132.1999999888
82.53.475-0,2013-03-09,0.0,0.0,41.09,109.01,26685.59,65727.15,80351.56229999996,1128023.1899999888
82.53.475-0,2013-03-11,0.0,0.0,4.935,13.09,26685.59,65727.15,80349.59709999997,1128017.9799999888
82.53.475-0,2013-03-12,29.61,78.56,0.0,0.0,26685.59,65727.15,80191.01489999997,1127597.2499999888
82.53.475-0,2013-03-13,0.0,0.0,9119.88,24195.59,26685.59,65727.15,77249.51139999999,1119793.2699999884
82.53.475-0,2013-03-14,0.0,0.0,439.1856,1165.19,26685.59,65727.15,74960.7035,1113720.919999988
82.53.475-0,2013-03-15,0.0,0.0,18.504,49.09,26685.59,65727.15,75109.51570000003,1114257.6699999876
82.53.475-0,2013-03-18,0.0,0.0,4061.505,10775.42,26685.59,65727.15,73652.83920000002,1110392.999999988
82.53.475-0,2013-03-19,0.0,0.0,162.855,432.06,26685.59,65727.15,61052.92900000001,1075636.1199999878
82.53.475-0,2013-03-20,0.0,0.0,118.44,314.23,26685.59,65727.15,69309.31940000002,1098115.2299999879
82.53.475-0,2013-03-21,0.0,0.0,19.74,52.37,26685.59,65727.15,66193.20990000002,1089848.0199999874
82.53.475-0,2013-03-22,0.0,0.0,24.675,65.46,26685.59,65727.15,62141.60690000001,1079098.8799999868
82.53.475-0,2013-03-25,0.0,0.0,177.66,471.34,26685.59,65727.15,59129.56880000003,1071107.7699999867
82.53.475-0,2013-03-26,0.0,0.0,14.805,39.28,26685.59,65727.15,65165.268200000035,1087354.909999987
82.53.475-0,2013-03-27,0.0,0.0,24.675,65.46,26685.59,65727.15,56350.85780000004,1063529.2499999872
82.53.475-0,2013-03-28,0.0,0.0,103.635,274.95,26685.59,65727.15,75334.87150000002,1111099.6999999874
82.53.475-0,2013-03-31,0.0,2653.05,0.0,0.0,26685.59,65727.15,75334.87150000002,1111099.6999999874
82.53.475-0,2013-04-01,0.0,0.0,9.87,27.44,26685.59,65727.15,72530.08779999998,1103302.129999987
82.53.475-0,2013-04-02,0.0,0.0,7081.725,19687.9,26685.59,65727.15,72131.13709999998,1102192.9999999867
82.53.475-0,2013-04-03,0.0,0.0,24.675,68.6,26685.59,65727.15,73825.08809999992,1106604.5699999873
82.53.475-0,2013-04-08,0.0,0.0,7713.405,21444.04,26685.59,65727.15,73475.72349999992,1105633.299999987
82.53.475-0,2013-04-09,0.0,0.0,3.598,10.0,26685.59,65727.15,72681.22409999992,1103424.5399999877
82.53.475-0,2013-04-10,0.0,0.0,4.935,13.72,26685.59,65727.15,70360.00519999993,1096971.3299999873
82.53.475-0,2013-04-11,0.0,0.0,4.935,13.72,26685.59,65727.15,69266.1665999999,1093930.3499999873
82.53.475-0,2013-04-12,0.0,0.0,88.83,246.96,26685.59,65727.15,66976.05049999991,1087563.5899999875
82.53.475-0,2013-04-15,0.0,0.0,7629.51,21210.8,26685.59,65727.15,65905.4859999999,1084587.309999987
82.53.475-0,2013-04-16,0.0,0.0,39.48,109.76,26685.59,65727.15,65897.9289999999,1084566.299999987
82.53.475-0,2013-04-17,0.0,0.0,16428.615,45673.19,26685.59,65727.15,53351.450599999895,1050862.019999987
82.53.475-0,2013-04-18,0.0,0.0,84.5258,234.99,26685.59,65727.15,50984.93899999988,1044282.8799999874
82.53.475-0,2013-04-19,0.0,0.0,148.05,411.59,26685.59,65727.15,48290.9132999999,1036793.2399999874
82.53.475-0,2013-04-22,0.0,0.0,44.415,123.48,26685.59,65727.15,56718.69649999988,1059821.6199999873
82.53.475-0,2013-04-23,0.0,0.0,39.6487,110.23,26685.59,65727.15,52702.603499999896,1048656.4899999877
82.53.475-0,2013-04-24,0.0,0.0,108.57,301.84,26685.59,65727.15,41564.31249999989,1018130.7599999876
82.53.475-0,2013-04-25,0.0,0.0,24.675,68.6,26685.59,65727.15,39033.700899999865,1011095.4199999876
82.53.475-0,2013-04-26,0.0,0.0,118.44,329.28,26685.59,65727.15,35603.71819999986,1001559.7299999878
82.53.475-0,2013-04-29,0.0,0.0,14.805,41.16,26685.59,65727.15,40468.38609999985,1014448.0099999878
82.53.475-0,2013-04-30,0.0,0.0,6173.685,17163.46,26685.59,65727.15,64640.051499999856,1085359.8999999878
82.53.475-0,2013-05-02,0.0,0.0,34.545,94.26,26685.59,65727.15,64614.07149999985,1085289.0199999877
82.53.475-0,2013-05-03,0.0,0.0,14.805,40.4,26685.59,65727.15,68219.41449999984,1094940.6999999878
82.53.475-0,2013-05-06,0.0,0.0,1751.925,4780.21,26685.59,65727.15,65999.06009999984,1088882.3699999875
82.53.475-0,2013-05-07,0.0,0.0,789.6,2154.46,26685.59,65727.15,64912.23229999985,1085916.8799999873
82.53.475-0,2013-05-08,0.0,0.0,45.7485,124.83,26685.59,65727.15,61958.73819999984,1077858.0999999873
82.53.475-0,2013-05-09,0.0,0.0,1806.21,4928.33,26685.59,65727.15,60265.693699999836,1073238.5599999877
82.53.475-0,2013-05-10,0.0,0.0,64.155,175.05,26685.59,65727.15,60158.620599999835,1072946.4099999878
82.53.475-0,2013-05-13,0.0,0.0,5497.59,15000.45,26685.59,65727.15,60091.014599999835,1072761.9399999878
82.53.475-0,2013-05-14,0.0,0.0,8.9712,24.48,26685.59,65727.15,64744.13339999981,1085088.1499999878
82.53.475-0,2013-05-15,0.0,0.0,2428.02,6624.97,26685.59,65727.15,64636.199999999815,1084793.6399999878
82.53.475-0,2013-05-16,0.0,0.0,4673.445,12751.73,26685.59,65727.15,61355.81019999981,1075842.9299999876
82.53.475-0,2013-05-17,0.0,0.0,69.09,188.52,26685.59,65727.15,70057.7399999998,1099073.5099999877
82.53.475-0,2013-05-20,0.0,0.0,9968.7,27200.1,26685.59,65727.15,65469.581899999874,1086554.4699999883
82.53.475-0,2013-05-21,0.0,0.0,874.0584,2384.91,26685.59,65727.15,64305.90519999988,1083379.3099999884
82.53.475-0,2013-05-22,0.0,0.0,14.805,40.4,26685.59,65727.15,63021.16199999988,1079873.8299999882
82.53.475-0,2013-05-23,0.0,0.0,69.09,188.52,26685.59,65727.15,62752.64069999988,1079141.1399999878
82.53.475-0,2013-05-24,0.0,0.0,3395.28,9264.19,26685.59,65727.15,60109.437799999876,1071929.0399999882
82.53.475-0,2013-05-27,0.0,0.0,9.6894,26.44,26685.59,65727.15,53872.51879999987,1054911.2899999884
82.53.475-0,2013-05-29,0.0,0.0,1.6821,4.59,26685.59,65727.15,53871.27239999987,1054907.8899999883
82.53.475-0,2013-05-31,0.0,0.0,62.2573,169.87,26685.59,65727.15,53871.27239999987,1054907.8899999883
82.53.475-0,2013-06-03,0.0,0.0,131.904,360.12,26685.59,65727.15,53651.81669999986,1054308.7399999879
82.53.475-0,2013-06-04,0.0,0.0,93.765,255.99,26685.59,65727.15,53651.81669999986,1054308.7399999879
82.53.475-0,2013-06-05,0.0,0.0,231.945,633.24,26685.59,65727.15,51951.57619999986,1049666.8199999875
82.53.475-0,2013-06-06,0.0,0.0,3.522,9.62,26685.59,65727.15,55578.26629999986,1059292.8799999875
82.53.475-0,2013-06-07,0.0,0.0,148.05,404.2,26685.59,65727.15,55573.909299999854,1059280.9799999876
82.53.475-0,2013-06-10,0.0,0.0,19.74,53.89,26685.59,65727.15,54413.46699999985,1056112.799999988
82.53.475-0,2013-06-11,0.0,0.0,977.13,2667.71,26685.59,65727.15,53171.81969999984,1052722.9199999878
82.53.475-0,2013-06-12,0.0,0.0,1075.83,2937.18,26685.59,65727.15,57951.14869999983,1065832.7899999877
82.53.475-0,2013-06-13,0.0,0.0,5370.0,14660.91,26685.59,65727.15,56988.892699999815,1063205.6899999876
82.53.475-0,2013-06-14,7738.08,21126.12,0.0,0.0,26685.59,65727.15,64726.97269999982,1084419.5499999877
82.53.475-0,2013-06-17,0.0,0.0,7738.08,21126.12,26685.59,65727.15,69174.69109999984,1096617.8899999878
82.53.475-0,2013-06-18,0.0,0.0,9376.5,25599.25,26685.59,65727.15,69150.34109999983,1096551.4099999878
82.53.475-0,2013-06-19,0.0,0.0,24.675,67.37,26685.59,65727.15,69150.34109999983,1096551.4099999878
82.53.475-0,2013-06-20,0.0,0.0,9.87,26.95,26685.59,65727.15,67294.94129999983,1091485.889999988
82.53.475-0,2013-06-21,0.0,0.0,5897.325,16100.58,26685.59,65727.15,64939.66399999983,1085055.629999988
82.53.475-0,2013-06-24,0.0,0.0,310.905,848.82,26685.59,65727.15,62130.6275999998,1077386.4999999888
82.53.475-0,2013-06-25,0.0,0.0,1307.1,3568.58,26685.59,65727.15,66864.04869999981,1090395.9099999885
82.53.475-0,2013-06-26,0.0,0.0,236.88,646.72,26685.59,65727.15,66209.1190999998,1088607.8599999885
82.53.475-0,2013-06-27,0.0,0.0,285.792,780.26,26685.59,65727.15,64422.9190999998,1083731.2599999884
82.53.475-0,2013-06-28,0.0,0.0,5.6641,15.46,26685.59,65727.15,62844.1816999998,1079421.0599999884
82.53.475-0,2013-06-29,0.0,0.0,29.0662,79.36,26685.59,65727.15,62844.1816999998,1079421.0599999884
82.53.475-0,2013-06-30,0.0,0.08,0.0,0.0,26685.59,65727.15,62844.1816999998,1079421.0599999884
82.53.475-0,2013-07-01,0.0,0.0,19.74,53.89,26685.59,65727.15,61610.9917999998,1076054.2099999886
82.53.475-0,2013-07-02,0.0,0.0,14.805,40.42,26685.59,65727.15,61208.729499999834,1074955.9599999883
82.53.475-0,2013-07-03,0.0,0.0,21.423,58.49,26685.59,65727.15,59691.05369999985,1070812.4099999878
82.53.475-0,2013-07-04,0.0,0.0,3.3642,9.18,26685.59,65727.15,59652.40029999984,1070706.8799999878
82.53.475-0,2013-07-05,0.0,0.0,29.4621,80.44,26685.59,65727.15,59023.99229999984,1068991.1999999876
82.53.475-0,2013-07-06,0.0,0.0,286.23,0.04,26685.59,65727.15,57509.576499999836,1068990.9199999876
82.53.475-0,2013-07-10,0.0,0.0,552.72,1509.04,26685.59,65727.15,57465.14639999984,1068869.609999988
82.53.475-0,2013-07-11,0.0,0.0,44.415,121.26,26685.59,65727.15,57465.14639999984,1068869.609999988
82.53.475-0,2013-07-12,0.0,0.0,1.174,3.21,26685.59,65727.15,61980.70539999985,1081170.799999988
82.53.475-0,2013-07-15,0.0,0.0,19.74,53.89,26685.59,65727.15,67142.26969999986,1095230.439999988
82.53.475-0,2013-07-16,0.0,0.0,5181.7499,14147.21,26685.59,65727.15,67142.26969999986,1095230.439999988
82.53.475-0,2013-07-17,0.0,0.0,5240.97,14308.9,26685.59,65727.15,72383.23969999986,1109506.5099999881
82.53.475-0,2013-07-18,0.0,0.0,5240.97,14308.9,26685.59,65727.15,71826.17589999986,1107985.6099999882
82.53.475-0,2013-07-19,0.0,0.0,409.605,1118.3,26685.59,65727.15,71826.17589999986,1107985.6099999882
82.53.475-0,2013-07-22,0.0,0.0,1401.54,3826.48,26685.59,65727.15,71556.77709999985,1107250.0999999882
82.53.475-0,2013-07-23,0.0,0.0,14.123,38.56,26685.59,65727.15,75745.20519999982,1118652.139999988
82.53.475-0,2013-07-24,0.0,0.0,39.48,107.79,26685.59,65727.15,75745.20519999982,1118652.139999988
82.53.475-0,2013-07-25,0.0,0.0,5398.89,14740.05,26685.59,65727.15,73896.32089999983,1113604.3199999884
82.53.475-0,2013-07-26,0.0,0.0,38.556,105.27,26685.59,65727.15,73511.85899999982,1112554.6299999882
82.53.475-0,2013-07-29,0.0,0.0,715.575,1953.66,26685.59,65727.15,72264.47569999982,1109149.0199999884
82.53.475-0,2013-07-30,0.0,0.0,29.61,80.84,26685.59,65727.15,71071.22969999984,1105891.2199999883
82.53.475-0,2013-07-31,0.0,0.0,9.87,26.95,26685.59,65727.15,70344.85039999984,1103908.1999999885
82.60.353-0,2012-08-01,0.0,0.0,18.0,116.92,6199.0,40155.46,70110.85039999984,1102388.259999989
82.60.353-0,2012-08-02,0.0,0.0,250.0,1623.84,6199.0,40155.46,69854.85039999984,1100725.4199999901
82.60.353-0,2012-08-03,0.0,0.0,1000.0,6495.34,6199.0,40155.46,69634.85039999984,1099296.4199999906
82.60.353-0,2012-08-06,0.0,0.0,36.0,233.83,6199.0,40155.46,69342.85039999984,1097399.779999991
82.60.353-0,2012-08-07,0.0,0.0,28.0,181.87,6199.0,40155.46,69122.85039999984,1095970.779999991
82.60.353-0,2012-08-08,1250.0,8119.18,0.0,0.0,6199.0,40155.46,68850.85039999984,1094204.0599999907
82.60.353-0,2012-08-09,0.0,0.0,18.0,116.92,6199.0,40155.46,68594.85039999984,1092541.2399999914
82.60.353-0,2012-08-10,0.0,0.0,36.0,233.83,6199.0,40155.46,68326.85039999984,1090800.4799999916
82.60.353-0,2012-08-13,0.0,0.0,500.0,3247.67,6199.0,40155.46,68142.85039999984,1089605.2999999924
82.60.353-0,2012-08-14,0.0,0.0,18.0,116.92,6199.0,40155.46,67918.85039999984,1088150.3399999929
82.60.353-0,2012-08-15,0.0,0.0,20.0,129.91,6199.0,40155.46,69496.85039999984,1098409.419999993
82.60.353-0,2012-08-16,0.0,0.0,26.0,168.88,6199.0,40155.46,69340.85039999984,1097396.149999993
82.60.353-0,2012-08-17,0.0,0.0,750.0,4871.51,6199.0,40155.46,69162.85039999984,1096239.9799999928
82.60.353-0,2012-08-20,0.0,0.0,26.0,168.88,6199.0,40155.46,68926.85039999984,1094707.069999993
82.60.353-0,2012-08-21,0.0,0.0,18.0,116.92,6199.0,40155.46,68638.85039999984,1092836.3899999936
82.60.353-0,2012-08-22,0.0,0.0,26.0,168.88,6199.0,40155.46,70034.85039999984,1101916.639999994
82.60.353-0,2012-08-23,0.0,0.0,26.0,168.88,6199.0,40155.46,69954.85039999984,1101397.0199999944
82.60.353-0,2012-08-24,0.0,0.0,1000.0,6495.34,6199.0,40155.46,69772.85039999984,1100214.8799999948
82.60.353-0,2012-08-27,0.0,0.0,18.0,116.92,6199.0,40155.46,69700.85039999984,1099747.199999995
82.60.353-0,2012-08-28,0.0,0.0,18.0,116.92,6199.0,40155.46,69526.85039999984,1098616.9999999953
82.60.353-0,2012-08-29,0.0,0.0,12.0,77.94,6199.0,40155.46,69394.85039999984,1097759.6299999952
82.60.353-0,2012-08-30,0.0,0.0,36.0,233.83,6199.0,40155.46,70286.85039999984,1103640.409999995
82.60.353-0,2012-08-31,0.0,0.0,1000.0,6495.34,6199.0,40155.46,70148.85039999984,1102744.0599999954
82.60.353-0,2012-09-03,0.0,0.0,4.0,26.0,6199.0,40155.46,72016.85039999984,1114893.8999999955
82.60.353-0,2012-09-04,0.0,0.0,500.0,3249.43,6199.0,40155.46,71884.85039999984,1114036.0599999956
82.60.353-0,2012-09-05,0.0,0.0,30.0,194.97,6199.0,40155.46,71752.85039999984,1113178.1999999958
82.60.353-0,2012-09-06,0.0,0.0,12.0,77.99,6199.0,40155.46,71436.85039999984,1111124.5499999959
82.60.353-0,2012-09-10,0.0,0.0,6.0,38.99,6199.0,40155.46,71184.85039999984,1109486.8499999961
82.60.353-0,2012-09-11,0.0,0.0,1000.0,6498.85,6199.0,40155.46,72174.85039999984,1115926.9599999965
82.60.353-0,2012-09-12,0.0,0.0,18.0,116.98,6199.0,40155.46,72042.85039999984,1115069.1099999966
82.60.353-0,2012-09-13,0.0,0.0,1250.0,8123.56,6199.0,40155.46,71874.85039999984,1113977.2999999968
82.60.353-0,2012-09-14,0.0,0.0,4.0,26.0,6199.0,40155.46,71608.85039999984,1112248.589999997
82.60.353-0,2012-09-17,0.0,0.0,1250.0,8123.56,6199.0,40155.46,71368.85039999984,1110688.8499999973
82.60.353-0,2012-09-18,0.0,0.0,4.0,26.0,6199.0,40155.46,71132.85039999984,1109155.1299999976
